"parasite_species","parasite_genus","parasite_family","parasite_order","parasite_class","parasite_phylum","host_species","host_genus","host_in_cycle_exposed","to_int_def","exposure_type","likely_undercount","dpi","dose","sample_size","tot_given","tot_recovered","recovery_rate","worm_length","worm_width","worm_volume","imputed_worm_volume","log_ws","host_bm","log_hm","study"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",5,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",5,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",5,50,1,50,2,0.04,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",5,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",5,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",5,50,1,50,5,0.1,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",5,50,1,50,2,0.04,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",5,50,1,50,2,0.04,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",5,50,1,50,4,0.08,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",15,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",15,50,1,50,4,0.08,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",15,50,1,50,3,0.06,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",15,50,1,50,6,0.12,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",15,50,1,50,3,0.06,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",25,50,1,50,2,0.04,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",25,50,1,50,3,0.06,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",25,50,1,50,3,0.06,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",25,50,1,50,3,0.06,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",25,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",25,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",25,50,1,50,2,0.04,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",25,50,1,50,5,0.1,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",25,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",35,50,1,50,3,0.06,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",35,50,1,50,2,0.04,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",35,50,1,50,4,0.08,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",35,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",35,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",35,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",35,50,1,50,2,0.04,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",50,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",70,50,1,50,2,0.04,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",70,50,1,50,3,0.06,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",70,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",70,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",84,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",84,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",84,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",84,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1989 . Zool. Scr. 18 : 205-209"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,4,0.08,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,2,0.04,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,3,0.06,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,2,0.04,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,5,0.1,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,2,0.04,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,2,0.04,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
"Cyathocephalus truncatus","Cyathocephalus","Acrobothriidae","Spathebothriidea","Cestoda","Platyhelminthes","Gammarus pulex","Gammarus","1","Intermediate","Group","no",7,50,1,50,1,0.02,0.047333333,0.033333333,2.76e-05,2.76e-05,-10.4976947852412,0.004707786,-5.35853754516265,"Okaka 1984 . PhD thesis University of Leeds NA : NA p.90"
